Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Barometric Pressure [Pa](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Solar Azimuth Angle [deg](Hourly),Environment:Site Solar Altitude Angle [deg](Hourly),Mean Operative Temperature,Electricity:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Total energy[J](Hourly)
1105045200.0,1.608333333,-7.083333333,95378.33333,0.141666667,229.4166667,0.0,0.0,285.7822653,-46.89708527,19.04223207,3770938.955,0.0,5468234.565,9239173.52
1105048800.0,1.108333333,-7.466666667,95382.33333,0.1,228.8333333,0.0,0.0,301.9732202,-56.59663255,18.99783668,3569067.301,0.0,5918977.445,9488044.746
1105052400.0,0.608333333,-8.15,95386.33333,0.041666667,250.0,0.0,0.0,325.7414538,-64.26371046,18.89206698,154217.9712,0.0,6992490.159,7146708.13
1105056000.0,0.225,-8.283333333,95390.33333,0.058333333,281.8333333,0.0,0.0,9.022519995,-67.38826991,18.83042444,57316.11482,0.0,7338185.287,7395501.402
1105059600.0,-0.133333333,-7.85,95394.33333,0.041666667,302.75,0.0,0.0,32.25145229,-64.53033953,18.78012523,57316.11482,0.0,7528389.695,7585705.81
1105063200.0,-0.475,-7.541666667,95398.33333,0.058333333,306.9166667,0.0,0.0,56.61923711,-57.08380626,18.73511222,57316.11482,0.0,7700248.318,7757564.433
1105066800.0,-0.716666667,-7.966666667,95402.33333,0.158333333,323.0,0.0,0.0,73.18648991,-47.47729304,18.69407975,57316.11482,0.0,7834794.422,7892110.537
1105070400.0,-0.916666667,-7.891666667,95406.33333,0.316666667,271.75,0.0,0.0,85.63693407,-37.05139344,18.65644294,57316.11482,0.0,7950475.93,8007792.045
1105074000.0,-1.116666667,-7.6,95409.75,0.283333333,244.3333333,0.0,0.0,96.17714,-26.44281209,18.62170958,57316.11482,0.0,8059129.331,8116445.446
1105077600.0,-1.258333333,-7.541666667,95413.33333,0.141666667,286.3333333,0.0,0.0,106.0132827,-16.02802045,18.58988537,57316.11482,0.0,8144021.402,8201337.517
1105081200.0,-1.358333333,-7.558333333,95417.33333,0.216666667,304.5,0.0,0.0,115.8955925,-6.114306592,18.63615324,2989912.324,0.0,10101584.16,13091496.48
1105084800.0,-1.166666667,-7.308333333,95421.33333,0.241666667,257.0833333,22.63888889,62.5,126.3698061,2.974610062,18.66913939,2427021.486,0.0,9963396.564,12390418.05
1105088400.0,0.166666667,-6.808333333,95425.33333,0.2,264.0833333,73.58333333,414.25,137.8579113,10.85352144,18.92207704,1235006.824,0.0,9554958.789,10789965.61
1105092000.0,2.108333333,-5.958333333,95429.33333,0.316666667,254.0833333,53.0,774.9166667,150.621612,17.06267956,19.19382792,904162.8268,0.0,6634965.876,7539128.703
1105095600.0,3.833333333,-5.208333333,95433.33333,0.575,253.8333333,58.58333333,868.9166667,164.6347314,21.10833424,19.38028789,904162.8268,0.0,5813574.937,6717737.764
1105099200.0,5.2,-4.358333333,95437.33333,0.408333333,252.0,61.25,890.3333333,179.4595009,22.5794191,19.54607123,904162.8268,0.0,5125547.119,6029709.946
1105102800.0,6.108333333,-4.541666667,95425.58333,0.608333333,235.8333333,58.91666667,871.6666667,194.3151561,21.30439588,19.70317783,904162.8268,0.0,4647079.845,5551242.672
1105106400.0,6.458333333,-4.825,95403.16667,0.9,226.8333333,63.16666667,773.0,208.4066682,17.43268023,19.80120857,904162.8268,0.0,4331927.884,5236090.711
1105110000.0,6.208333333,-4.875,95381.16667,0.55,208.75,80.0,426.6666667,221.2657966,11.36319256,19.74972014,904162.8268,0.0,4381155.254,5285318.081
1105113600.0,5.3,-4.941666667,95358.58333,0.416666667,235.0,32.5,39.75,232.8397035,3.588535073,19.51142888,2101498.077,0.0,4508408.5,6609906.577
1105117200.0,4.508333333,-4.433333333,95336.16667,0.675,232.0,0.0,0.0,243.374381,-5.426897392,19.31736143,2269764.263,0.0,4948575.807,7218340.07
1105120800.0,4.066666667,-3.516666667,95314.16667,0.975,199.75,0.0,0.0,253.2827624,-15.2924906,19.20009897,2303714.898,0.0,5138833.08,7442547.978
1105124400.0,3.666666667,-3.391666667,95292.16667,1.333333333,156.5833333,0.0,0.0,263.1005031,-25.6812573,19.17135268,3736988.319,0.0,5504413.73,9241402.049
1105128000.0,3.208333333,-3.833333333,95269.58333,1.15,106.3333333,0.0,0.0,273.557283,-36.28691245,19.11924632,3770938.955,0.0,5684207.964,9455146.919
1105131600.0,2.766666667,-4.175,95247.16667,1.133333333,99.08333333,0.0,0.0,285.8124127,-46.74243971,19.07105973,3770938.955,0.0,5874756.412,9645695.367
1105135200.0,2.366666667,-4.358333333,95225.16667,1.066666667,92.41666667,0.0,0.0,301.9752716,-56.44078256,19.02780098,3736988.319,0.0,6161237.458,9898225.777
1105138800.0,1.908333333,-4.458333333,95202.58333,0.9,89.58333333,0.0,0.0,325.6504128,-64.11329734,18.92568792,821552.3635,0.0,6500254.411,7321806.775
1105142400.0,1.466666667,-5.141666667,95180.16667,0.608333333,100.8333333,0.0,0.0,8.98205759,-67.26055708,18.86373444,57316.11482,0.0,6877970.151,6935286.266
1105146000.0,1.066666667,-5.658333333,95158.16667,0.575,102.0833333,0.0,0.0,31.92449567,-64.45448845,18.81217993,57316.11482,0.0,7091598.979,7148915.094
1105149600.0,0.666666667,-5.875,95135.58333,0.758333333,125.6666667,0.0,0.0,56.32980663,-57.04869042,18.76529296,57316.11482,0.0,7287961.829,7345277.944
1105153200.0,0.383333333,-6.233333333,95113.16667,0.45,109.0,0.0,0.0,72.94873724,-47.46286204,18.7249459,57316.11482,0.0,7431404.296,7488720.411
1105156800.0,0.183333333,-5.816666667,95091.16667,0.141666667,146.4166667,0.0,0.0,85.43513722,-37.0445357,18.69020592,57316.11482,0.0,7537180.395,7594496.51
1105160400.0,-0.075,-5.283333333,95068.58333,0.041666667,224.8333333,0.0,0.0,95.99744909,-26.43551896,18.65674595,57316.11482,0.0,7657541.715,7714857.83
1105164000.0,-0.258333333,-5.025,95046.16667,0.0,280.5,0.0,0.0,105.8463982,-16.0146719,18.62571052,57316.11482,0.0,7751175.558,7808491.673
1105167600.0,-0.416666667,-4.841666667,95024.16667,0.0,302.4166667,0.0,0.0,115.7356222,-6.090244015,18.6736186,2989912.324,0.0,9716451.551,12706363.88
1105171200.0,-0.441666667,-5.208333333,95001.58333,0.116666667,303.1666667,13.41666667,17.83333333,126.2136314,3.013711121,18.6751184,2545688.136,0.0,9660598.257,12206286.39
1105174800.0,0.241666667,-5.441666667,94979.16667,0.375,256.75,73.5,98.08333333,137.7053921,10.91171446,18.74461148,1391317.924,0.0,9595821.013,10987138.94
1105178400.0,1.283333333,-5.516666667,94957.16667,1.491666667,233.5,131.3333333,113.5,150.4762729,17.14321155,18.81602649,904162.8268,0.0,7254851.683,8159014.51
1105182000.0,2.283333333,-5.366666667,94934.58333,2.375,224.25,171.3333333,139.9166667,164.5038447,21.21252287,18.89489396,857473.5268,0.0,6847995.704,7705469.231
1105185600.0,3.05,-4.908333333,94912.16667,3.491666667,47.5,182.5,142.9166667,179.3519591,22.7055101,18.95700913,624027.0268,0.0,6620766.92,7244793.947
1105189200.0,3.533333333,-4.233333333,94904.16667,5.133333333,126.75,171.0833333,194.9166667,194.2372413,21.44757275,19.02208915,624027.0268,0.0,6374843.878,6998870.905
1105192800.0,3.816666667,-4.425,94906.75,3.7,341.8333333,132.8333333,206.0833333,208.3591015,17.58670177,19.06287253,717405.6268,0.0,6172488.218,6889893.845
1105196400.0,3.725,-4.975,94909.16667,1.15,180.25,69.66666667,261.5,221.2446587,11.52245829,19.09218107,904162.8268,0.0,6048379.716,6952542.543
1105200000.0,3.25,-5.158333333,94911.75,1.158333333,42.0,29.83333333,142.1666667,232.8394153,3.749184569,19.02382616,2060561.127,0.0,5713879.663,7774440.79
1105203600.0,2.591666667,-5.258333333,94914.16667,1.7,31.08333333,0.0,0.0,243.389905,-5.266952704,18.8782878,2269764.263,0.0,6045714.359,8315478.622
1105207200.0,2.066666667,-5.766666667,94916.16667,1.35,237.9166667,0.0,0.0,253.3102811,-15.13397528,18.79345111,2303714.898,0.0,6201275.257,8504990.155
1105210800.0,1.666666667,-6.216666667,94918.75,0.866666667,74.5,0.0,0.0,263.1370181,-25.52391927,18.79107587,3736988.319,0.0,6514726.773,10251715.09
1105214400.0,1.266666667,-6.125,94921.16667,0.816666667,53.0,0.0,0.0,273.5992117,-36.12976744,18.76039634,3770938.955,0.0,6640255.133,10411194.09
1105218000.0,0.866666667,-5.766666667,94923.16667,1.833333333,52.25,0.0,0.0,285.8517468,-46.58403943,18.72661415,3770938.955,0.0,6801022.192,10571961.15
1105221600.0,0.408333333,-5.25,94925.75,2.5,126.0,0.0,0.0,301.9879757,-56.28043679,18.69241692,3736988.319,0.0,7099243.728,10836232.05
1105225200.0,-0.091666667,-4.358333333,94928.16667,3.258333333,340.4166667,0.0,0.0,325.5706615,-63.9569839,18.59636314,821552.3635,0.0,7454580.341,8276132.705
1105228800.0,-0.416666667,-2.966666667,94930.16667,2.458333333,335.9166667,0.0,0.0,8.939640174,-67.12536283,18.54476451,57316.11482,0.0,7787414.951,7844731.066
1105232400.0,-0.733333333,-2.533333333,94932.75,1.908333333,340.5833333,0.0,0.0,31.59638723,-64.37068709,18.50309863,57316.11482,0.0,7969187.03,8026503.145
1105236000.0,-1.075,-2.991666667,94935.16667,2.083333333,353.0,0.0,0.0,56.03497642,-57.00629094,18.46236144,57316.11482,0.0,8148008.26,8205324.375
1105239600.0,-1.316666667,-3.55,94937.16667,1.708333333,353.3333333,0.0,0.0,72.70502874,-47.44180154,18.42736455,57316.11482,0.0,8278215.06,8335531.175
1105243200.0,-1.458333333,-4.091666667,94939.75,1.15,335.4166667,0.0,0.0,85.22784284,-37.03140268,18.39713938,57316.11482,0.0,8364833.909,8422150.024
1105246800.0,-1.616666667,-4.416666667,94942.16667,0.666666667,324.4166667,0.0,0.0,95.81285885,-26.4220601,18.36923056,57316.11482,0.0,8449598.648,8506914.763
1105250400.0,-1.758333333,-4.441666667,94944.16667,1.083333333,229.6666667,0.0,0.0,105.6751837,-15.99509571,18.34001034,57316.11482,0.0,8538237.699,8595553.814
1105254000.0,-1.916666667,-4.283333333,94946.75,1.383333333,235.1666667,0.0,0.0,115.5718778,-6.059772856,18.38798105,2549103.854,0.0,10870569.09,13419672.94
1105257600.0,-1.941666667,-3.908333333,94949.16667,0.775,345.4166667,13.25,7.333333333,126.0542966,3.059477659,18.38753416,2256131.356,0.0,10701093.59,12957224.95
1105261200.0,-1.258333333,-4.108333333,94951.75,0.808333333,122.5,72.25,37.66666667,137.5504836,10.97685579,18.41845611,950509.4536,0.0,10790293.09,11740802.54
1105264800.0,-0.275,-5.041666667,94954.16667,1.216666667,177.5,128.6666667,48.0,150.3295752,17.23092871,18.46533984,57316.11482,0.0,7702018.179,7759334.294
1105268400.0,0.741666667,-5.791666667,94956.16667,1.416666667,336.8333333,168.0833333,135.3333333,164.3729387,21.32399003,18.56577929,57316.11482,0.0,7257658.13,7314974.245
1105272000.0,1.666666667,-6.233333333,94958.75,1.033333333,177.25,165.25,235.6666667,179.2459528,22.83873371,18.67467559,57316.11482,0.0,6813912.391,6871228.506
1105275600.0,2.525,-6.633333333,94970.5,0.525,56.83333333,113.3333333,551.5,194.1623835,21.59746238,18.87836042,57316.11482,0.0,6240641.777,6297957.892
1105279200.0,3.133333333,-7.091666667,94988.5,0.458333333,58.0,80.41666667,573.4166667,208.3158273,17.74680597,19.01863006,57316.11482,0.0,5820089.514,5877405.629
1105282800.0,3.3,-6.483333333,95006.5,0.441666667,47.33333333,64.41666667,475.6666667,221.2286767,11.68709109,19.06657154,57316.11482,0.0,5661372.833,5718688.948
1105286400.0,2.891666667,-5.9,95024.5,0.458333333,31.25,29.83333333,142.5833333,232.8448587,3.914516478,18.92898315,1091029.947,0.0,5456090.705,6547120.652
1105290000.0,2.075,-6.133333333,95042.5,1.491666667,17.91666667,0.0,0.0,243.411598,-5.102904421,18.74591023,1363184.304,0.0,5861561.269,7224745.573
1105293600.0,1.466666667,-5.833333333,95061.08333,2.375,232.5833333,0.0,0.0,253.34441,-14.97178789,18.63874953,1617540.857,0.0,5924865.812,7542406.669
1105297200.0,1.066666667,-5.616666667,95079.5,2.033333333,333.0,0.0,0.0,263.1807098,-25.36316261,18.62416294,3674037.099,0.0,6179246.638,9853283.737
1105300800.0,0.666666667,-5.175,95097.5,1.466666667,289.9166667,0.0,0.0,273.6491218,-35.96923527,18.58610103,3770938.955,0.0,6261326.422,10032265.38
1105304400.0,0.266666667,-4.508333333,95115.5,1.183333333,352.6666667,0.0,0.0,285.9002086,-46.42197739,18.55045951,3770938.955,0.0,6417850.257,10188789.21
1105308000.0,-0.133333333,-4.241666667,95133.5,0.75,294.75,0.0,0.0,302.0112533,-56.11569105,18.51752324,3569067.301,0.0,6824922.065,10393989.37
1105311600.0,-0.591666667,-4.491666667,95152.08333,0.675,23.16666667,0.0,0.0,325.5021943,-63.79487425,18.42021453,154217.9712,0.0,7882653.456,8036871.427
1105315200.0,-1.033333333,-4.875,95170.5,0.741666667,61.75,0.0,0.0,8.895375884,-66.98277172,18.36387866,57316.11482,0.0,8244866.278,8302182.393
1105318800.0,-1.433333333,-5.0,95188.5,1.458333333,53.5,0.0,0.0,31.26764488,-64.27894019,18.31508576,57316.11482,0.0,8456547.478,8513863.593
1105322400.0,-1.833333333,-4.65,95206.5,1.241666667,71.5,0.0,0.0,55.735127,-56.95655831,18.27266145,57316.11482,0.0,8647650.131,8704966.246
1105326000.0,-2.116666667,-4.05,95224.5,0.525,48.25,0.0,0.0,72.45561406,-47.41404968,18.23858541,57316.11482,0.0,8782461.705,8839777.82
1105329600.0,-2.375,-3.8,95242.5,0.633333333,68.91666667,0.0,0.0,85.0152311,-37.01193677,18.20515637,57316.11482,0.0,8911968.525,8969284.64
1105333200.0,-2.616666667,-4.325,95261.08333,1.091666667,51.91666667,0.0,0.0,95.6235129,-26.40238778,18.17028435,57316.11482,0.0,9043053.814,9100369.929
1105336800.0,-2.758333333,-5.108333333,95279.5,1.008333333,27.41666667,0.0,0.0,105.4997623,-15.96925639,18.13948948,57316.11482,0.0,9133194.873,9190510.988
1105340400.0,-2.916666667,-5.866666667,95297.5,0.625,29.5,0.0,0.0,115.4044695,-6.022871326,18.18836383,2549103.854,0.0,11459737.92,14008841.77
1105344000.0,-2.766666667,-5.85,95315.5,0.675,29.75,23.13888889,63.5,125.8919027,3.111916783,18.22274379,2112115.456,0.0,11234208.64,13346324.1
1105347600.0,-1.375,-5.016666667,95333.5,1.791666667,41.41666667,76.0,420.0833333,137.3932794,11.0489373,18.4733508,794198.3536,0.0,10944426.62,11738624.97
1105351200.0,0.608333333,-4.133333333,95351.5,3.783333333,185.8333333,53.16666667,781.25,150.1816066,17.32580757,18.72959633,57316.11482,0.0,7265679.052,7322995.167
1105354800.0,2.333333333,-3.975,95370.08333,3.241666667,345.75,53.91666667,868.6666667,164.2420973,21.44269709,18.90949004,57316.11482,0.0,6510158.897,6567475.012
1105358400.0,3.641666667,-3.691666667,95388.5,3.133333333,347.0833333,55.66666667,889.6666667,179.1415639,22.97903608,19.06828209,57316.11482,0.0,5865406.538,5922722.653
1105362000.0,4.508333333,-3.458333333,95394.25,4.558333333,348.1666667,54.08333333,871.5,194.0906614,21.75399584,19.20882272,57316.11482,0.0,5362889.387,5420205.502
1105365600.0,4.858333333,-3.616666667,95391.83333,6.091666667,121.5833333,48.33333333,805.1666667,208.2769153,17.91291028,19.2991819,57316.11482,0.0,5096532.676,5153848.791
1105369200.0,4.608333333,-3.525,95389.25,5.808333333,180.5833333,40.08333333,658.5,221.2179058,11.85699809,19.30683033,57316.11482,0.0,5142510.733,5199826.848
1105372800.0,3.758333333,-3.05,95386.83333,3.583333333,357.1666667,23.75,377.1666667,232.8560712,4.084431853,19.18854376,915777.4473,0.0,5092512.983,6008290.43
1105376400.0,2.6,-3.033333333,95384.83333,5.766666667,330.0,0.0,0.0,243.4394794,-4.93485364,18.93225692,1363184.304,0.0,5669838.195,7033022.499
1105380000.0,1.866666667,-3.025,95382.25,6.116666667,332.1666667,0.0,0.0,253.3851505,-14.80602868,18.78378942,1617540.857,0.0,5818985.038,7436525.895
1105383600.0,1.525,-2.9,95379.83333,3.416666667,350.9166667,0.0,0.0,263.2315605,-25.1990848,18.74616691,3674037.099,0.0,6073352.976,9747390.075
1105387200.0,1.166666667,-2.491666667,95377.25,1.566666667,297.0833333,0.0,0.0,273.7069739,-35.80540994,18.69348652,3770938.955,0.0,6146847.726,9917786.681
1105390800.0,0.766666667,-2.491666667,95374.83333,0.491666667,355.9166667,0.0,0.0,285.9577315,-46.2563453,18.64688803,3770938.955,0.0,6303339.855,10074278.81
1105394400.0,0.425,-3.691666667,95372.25,0.2,122.9166667,0.0,0.0,302.0450138,-55.94663973,18.60334327,3569067.301,0.0,6698060.841,10267128.14
1105398000.0,0.066666667,-5.041666667,95369.83333,0.55,237.1666667,0.0,0.0,325.4449845,-63.6270723,18.49776239,154217.9712,0.0,7726132.941,7880350.912
1105401600.0,-0.275,-5.966666667,95367.25,0.625,122.0,0.0,0.0,8.849374238,-66.83287215,18.43565684,57316.11482,0.0,8057092.834,8114408.949
1105405200.0,-0.575,-6.183333333,95364.83333,0.616666667,9.666666667,0.0,0.0,30.93877849,-64.17925934,18.38551879,57316.11482,0.0,8226059.023,8283375.138
1105408800.0,-0.875,-6.158333333,95362.25,0.933333333,14.41666667,0.0,0.0,55.43064447,-56.89944868,18.34040725,57316.11482,0.0,8385022.027,8442338.142
1105412400.0,-1.116666667,-5.966666667,95359.83333,0.866666667,13.75,0.0,0.0,72.20074895,-47.37954898,18.30123871,57316.11482,0.0,8512381.273,8569697.388
1105416000.0,-1.258333333,-5.625,95357.83333,0.933333333,121.8333333,0.0,0.0,84.7974866,-36.98608416,18.26678386,57316.11482,0.0,8601765.01,8659081.125
1105419600.0,-1.358333333,-4.566666667,95355.25,1.741666667,347.25,0.0,0.0,95.4295579,-26.37645788,18.23368814,57316.11482,0.0,8681431.819,8738747.934
1105423200.0,-1.458333333,-4.016666667,95352.83333,1.908333333,348.5833333,0.0,0.0,105.3202586,-15.9371221,18.20350889,57316.11482,0.0,8753950.241,8811266.356
1105426800.0,-1.558333333,-4.216666667,95350.25,1.233333333,342.9166667,0.0,0.0,115.2335082,-5.979521258,18.25385341,2549103.854,0.0,11053222.8,13602326.65
1105430400.0,-1.366666667,-4.766666667,95347.83333,2.591666667,339.0833333,21.36111111,58.33333333,125.7265507,3.171032,18.27800133,2112115.456,0.0,10837593.39,12949708.85
1105434000.0,-0.033333333,-4.691666667,95345.25,3.216666667,335.5833333,73.25,388.0,137.2338728,11.12794734,18.50371832,810441.5536,0.0,10575564.99,11386006.54
1105437600.0,1.908333333,-4.516666667,95342.83333,2.158333333,340.3333333,50.91666667,728.75,150.0324541,17.42782134,18.76288014,57316.11482,0.0,6900514.438,6957830.553
1105441200.0,3.633333333,-4.6,95340.25,1.116666667,352.25,50.5,811.1666667,164.1114036,21.56860228,18.94128,57316.11482,0.0,6131568.558,6188884.673
1105444800.0,4.941666667,-4.6,95337.83333,0.933333333,63.0,51.41666667,842.75,179.0388736,23.12636047,19.0984206,57316.11482,0.0,5467833.909,5525150.024
1105448400.0,5.808333333,-4.716666667,95336.41667,0.516666667,236.3333333,56.0,816.9166667,194.0221523,21.9171015,19.24907823,57316.11482,0.0,4921399.814,4978715.929
1105452000.0,6.216666667,-4.625,95335.41667,1.675,48.66666667,49.5,742.0,208.2424336,18.08492971,19.33667008,57316.11482,0.0,4618958.702,4676274.817
1105455600.0,6.066666667,-4.266666667,95334.41667,3.091666667,39.5,41.75,598.0,221.2123989,12.03208441,19.33602966,57316.11482,0.0,4660769.327,4718085.442
1105459200.0,5.258333333,-4.45,95333.41667,3.3,345.0833333,27.58333333,297.9166667,232.8730876,4.258830265,19.20409073,828151.1973,0.0,4692781.631,5520932.828
1105462800.0,4.158333333,-5.108333333,95331.83333,4.758333333,327.75,0.0,0.0,243.4735651,-4.762902338,18.96347167,1363184.304,0.0,5172499.46,6535683.764
1105466400.0,3.291666667,-5.516666667,95330.41667,4.341666667,343.8333333,0.0,0.0,253.4324999,-14.63679815,18.82201594,1617540.857,0.0,5349643.15,6967184.007
1105470000.0,2.65,-5.891666667,95329.41667,2.366666667,348.6666667,0.0,0.0,263.2895483,-25.03178298,18.78318865,3674037.099,0.0,5698206.864,9372243.963
1105473600.0,1.991666667,-5.925,95328.41667,1.466666667,332.0833333,0.0,0.0,273.7727232,-35.63838455,18.72442264,3770938.955,0.0,5874812.917,9645751.872
1105477200.0,1.35,-5.916666667,95327.41667,1.416666667,343.6666667,0.0,0.0,286.0242422,-46.08723351,18.66997114,3770938.955,0.0,6123255.104,9894194.059
1105480800.0,0.691666667,-6.058333333,95326.41667,1.383333333,64.58333333,0.0,0.0,302.0891556,-55.77337578,18.61931457,3569067.301,0.0,6629172.144,10198239.45
1105484400.0,0.05,-6.216666667,95325.41667,1.708333333,291.3333333,0.0,0.0,325.3989853,-63.45368159,18.50859778,154217.9712,0.0,7754176.245,7908394.216
1105488000.0,-0.666666667,-6.125,95324.41667,3.575,349.0833333,0.0,0.0,8.801745468,-66.67575602,18.43542689,57316.11482,0.0,8229979.318,8287295.433
1105491600.0,-1.525,-5.883333333,95323.41667,3.416666667,120.5,0.0,0.0,30.61028801,-64.07166291,18.37108931,57316.11482,0.0,8598940.034,8656256.149
1105495200.0,-2.425,-5.858333333,95322.41667,1.566666667,332.0833333,0.0,0.0,55.12191926,-56.83492399,18.31542897,57316.11482,0.0,8953302.098,9010618.213
1105498800.0,-3.091666667,-5.783333333,95321.41667,0.608333333,324.0,0.0,0.0,71.94069469,-47.33824649,18.26738243,57316.11482,0.0,9220110.2,9277426.315
1105502400.0,-3.591666667,-6.108333333,95319.83333,0.4,345.6666667,0.0,0.0,84.57479803,-36.95379504,18.22351184,57316.11482,0.0,9432518.879,9489834.994
1105506000.0,-4.091666667,-6.225,95318.41667,0.4,355.75,0.0,0.0,95.23114324,-26.34423007,18.1806242,57316.11482,0.0,9642937.425,9700253.54
1105509600.0,-4.475,-5.691666667,95317.41667,0.808333333,13.91666667,0.0,0.0,105.1367994,-15.89866465,18.13916986,57316.11482,0.0,9820801.628,9878117.743
1105513200.0,-4.833333333,-5.16666685,95316.41667,0.575,125.5833333,0.0,0.0,115.0591059,-5.929708153,18.17708102,2549103.854,0.0,12215024.23,14764128.08
1105516800.0,-4.883333333,-5.641666667,95315.41667,0.2,32.41666667,23.61111111,62.5,125.5583421,3.2368232,18.19962637,2018798.056,0.0,12062669.97,14081468.03
1105520400.0,-3.983333333,-6.158333333,95314.41667,0.2,99.91666667,75.0,414.9166667,137.0723567,11.21387077,18.44679738,794198.3536,0.0,11890528.82,12684727.17
1105524000.0,-2.641666667,-6.491666667,95313.41667,0.2,85.0,51.25,777.75,149.8822038,17.53693989,18.70066211,57316.11482,0.0,8367560.699,8424876.814
1105527600.0,-1.516666667,-6.758333333,95312.41667,0.141666667,110.4166667,51.25,866.8333333,163.9809395,21.70166075,18.8618776,57316.11482,0.0,7772869.435,7830185.55
1105531200.0,-0.691666667,-7.266666667,95311.41667,0.333333333,179.1666667,50.5,882.5833333,178.9379616,23.28064723,18.99661011,57316.11482,0.0,7263544.27,7320860.385
1105534800.0,-0.166666667,-7.366666667,95311.0,0.675,115.4166667,51.16666667,869.4166667,193.9569324,22.08670505,19.12898787,57316.11482,0.0,6838735.612,6896051.727
1105538400.0,0.0,-7.2,95311.58333,0.625,73.08333333,47.33333333,805.5833333,208.2124485,18.2627769,19.21605776,57316.11482,0.0,6608514.215,6665830.33
1105542000.0,-0.291666667,-7.55,95312.0,0.383333333,59.16666667,40.0,668.0,221.2122066,12.21225322,19.22042289,57316.11482,0.0,6664181.902,6721498.017
1105545600.0,-1.025,-7.158333333,95312.0,0.591666667,122.8333333,23.75,422.8333333,232.8959396,4.437609905,19.10182768,915777.4473,0.0,6611585.783,7527363.23
1105549200.0,-1.983333333,-6.875,95312.58333,1.325,130.0833333,0.0,0.0,243.5138678,-4.587153265,18.82456562,1363184.304,0.0,7206296.635,8569480.939
1105552800.0,-2.691666667,-7.583333333,95313.0,2.166666667,80.75,0.0,0.0,253.4864519,-14.46419698,18.66381125,1617540.857,0.0,7393135.192,9010676.049
1105556400.0,-3.191666667,-8.175,95313.58333,1.275,33.5,0.0,0.0,263.3546468,-24.86135384,18.61140238,3674037.099,0.0,7735797.648,11409834.75
1105560000.0,-3.75,-8.125,95314.0,0.458333333,81.83333333,0.0,0.0,273.8463199,-35.46825121,18.54606562,3770938.955,0.0,7904677.223,11675616.18
1105563600.0,-4.291666667,-8.291666667,95314.58333,0.325,102.75,0.0,0.0,286.0996603,-45.91473099,18.48521123,3770938.955,0.0,8140339.809,11911278.76
1105567200.0,-4.85,-8.616666667,95315.0,0.141666667,133.8333333,0.0,0.0,302.1435671,-55.59599058,18.42954305,3569067.301,0.0,8627662.599,12196729.9
1105570800.0,-5.391666667,-8.583333333,95315.0,0.041666667,239.5,0.0,0.0,325.3641304,-63.27480514,18.31719436,154217.9712,0.0,9730089.067,9884307.038
1105574400.0,-5.658333333,-8.091666667,95315.58333,0.058333333,305.6666667,0.0,0.0,8.752599896,-66.51151853,18.25067752,57316.11482,0.0,10048096.07,10105412.18
1105578000.0,-5.7,-7.683333333,95316.0,0.275,287.5,0.0,0.0,30.2826617,-63.95617603,18.19833502,57316.11482,0.0,10146037.31,10203353.42
